2020-06-02 09:38:24.302 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Starting NineOneYueDuApplication on 192.168.0.104 with PID 87160 (/Users/wangyuliang/ideaProjects/91yuedu-read/target/classes started by wangyuliang in /Users/wangyuliang/ideaProjects/91yuedu-read)
2020-06-02 14:04:02.841 [main] INFO  com.nine.one.yuedu.read.ApplicationTests - Starting ApplicationTests on 192.168.0.104 with PID 1811 (started by wangyuliang in /Users/wangyuliang/ideaProjects/91yuedu-read)
2020-06-02 14:04:02.842 [main] INFO  com.nine.one.yuedu.read.ApplicationTests - The following profiles are active: test
2020-06-02 14:04:03.698 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-06-02 14:04:03.700 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-06-02 14:04:03.730 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 18ms. Found 0 Redis repository interfaces.
2020-06-02 14:04:04.433 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-06-02 14:04:07.833 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-06-02 14:04:11.503 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-06-02 14:04:11.582 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 8fc00a7f-29af-4b83-a193-a9020d0d3781

2020-06-02 14:04:11.751 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@568f4faa, org.springframework.security.web.context.SecurityContextPersistenceFilter@70d3cdbf, org.springframework.security.web.header.HeaderWriterFilter@33751d49, org.springframework.security.web.authentication.logout.LogoutFilter@5ce3409b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@537ca28e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@18907af2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4c56644f, org.springframework.security.web.session.SessionManagementFilter@4b4927e5, org.springframework.security.web.access.ExceptionTranslationFilter@77ea806f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@57e4b86c]
2020-06-02 14:04:12.269 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-06-02 14:04:13.149 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2020-06-02 14:04:13.177 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-06-02 14:04:13.218 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2020-06-02 14:04:13.439 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_1
2020-06-02 14:04:13.507 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: findByIdUsingGET_1
2020-06-02 14:04:13.515 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_2
2020-06-02 14:04:13.536 [main] INFO  com.nine.one.yuedu.read.ApplicationTests - Started ApplicationTests in 10.972 seconds (JVM running for 12.109)
2020-06-02 14:04:13.847 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:04:13.848 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern4147680147675094389.jpg
2020-06-02 14:04:14.121 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-02 14:04:14.134 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-06-02 14:55:46.895 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.nine.one.yuedu.read.ApplicationTests], using SpringBootContextLoader
2020-06-02 14:55:46.904 [main] INFO  o.s.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.nine.one.yuedu.read.ApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2020-06-02 14:55:46.905 [main] INFO  o.s.t.c.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.nine.one.yuedu.read.ApplicationTests]: ApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2020-06-02 14:55:47.037 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.nine.one.yuedu.read.NineOneYueDuApplication for test class com.nine.one.yuedu.read.ApplicationTests
2020-06-02 14:55:47.147 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2020-06-02 14:55:47.165 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@266374ef, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@13b3d178, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@24c4ddae, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@37fb0bed, org.springframework.test.context.support.DirtiesContextTestExecutionListener@a82c5f1, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7b7fdc8, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@51c693d, org.springframework.test.context.event.EventPublishingTestExecutionListener@6a57ae10, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@766653e6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4e07b95f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@28b46423, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@7fc4780b, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3b79fd76]
2020-06-02 14:55:47.552 [main] INFO  com.nine.one.yuedu.read.ApplicationTests - Starting ApplicationTests on 192.168.0.104 with PID 2388 (started by wangyuliang in /Users/wangyuliang/ideaProjects/91yuedu-read)
2020-06-02 14:55:47.552 [main] INFO  com.nine.one.yuedu.read.ApplicationTests - The following profiles are active: test
2020-06-02 14:55:48.422 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-06-02 14:55:48.425 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-06-02 14:55:48.461 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 17ms. Found 0 Redis repository interfaces.
2020-06-02 14:55:49.248 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-06-02 14:55:49.732 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-06-02 14:55:53.439 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-06-02 14:55:53.527 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 224f4c2e-5d00-4e3e-a7d0-ef243886212c

2020-06-02 14:55:53.694 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@100d0218, org.springframework.security.web.context.SecurityContextPersistenceFilter@7ad889be, org.springframework.security.web.header.HeaderWriterFilter@60dcf9ec, org.springframework.security.web.authentication.logout.LogoutFilter@7cb29ea8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@63de4fa, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7b1a30e5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2774dcf4, org.springframework.security.web.session.SessionManagementFilter@537ca28e, org.springframework.security.web.access.ExceptionTranslationFilter@516195cf, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@54f2df29]
2020-06-02 14:55:54.105 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-06-02 14:55:55.022 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2020-06-02 14:55:55.049 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-06-02 14:55:55.082 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2020-06-02 14:55:55.264 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_1
2020-06-02 14:55:55.327 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: findByIdUsingGET_1
2020-06-02 14:55:55.334 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadHeadUsingPOST_2
2020-06-02 14:55:55.354 [main] INFO  com.nine.one.yuedu.read.ApplicationTests - Started ApplicationTests in 8.149 seconds (JVM running for 9.282)
2020-06-02 14:55:57.962 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:55:58.205 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:55:58.206 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern8920928624442011378.jpg
2020-06-02 14:56:00.885 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:00.936 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:01.079 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:01.080 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern5581722316474249426.jpg
2020-06-02 14:56:01.166 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:01.225 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:01.321 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:01.322 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern8604219643342007583.jpg
2020-06-02 14:56:01.455 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:01.507 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:01.601 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:01.602 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern5405646593571355744.jpg
2020-06-02 14:56:01.743 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:01.817 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:01.916 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:01.917 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern5781163026676132323.jpg
2020-06-02 14:56:01.995 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:02.047 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:02.140 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:02.141 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern223007680147520168.jpg
2020-06-02 14:56:02.252 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:02.319 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:02.414 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:02.415 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern6030136560859935287.jpg
2020-06-02 14:56:02.497 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:02.552 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:02.610 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:02.610 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern6356791884980393752.jpg
2020-06-02 14:56:02.703 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:02.753 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:02.815 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:02.816 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern7105718500197400780.jpg
2020-06-02 14:56:02.894 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:02.950 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:03.000 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:03.001 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern5599380529415587962.jpg
2020-06-02 14:56:03.071 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:03.122 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:03.214 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:03.215 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern7276996777664086306.jpg
2020-06-02 14:56:03.302 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:03.350 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:03.443 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:03.444 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern4387675097852903115.jpg
2020-06-02 14:56:03.512 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:03.568 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:05.952 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:05.953 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern9108620376264786970.jpg
2020-06-02 14:56:06.011 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:06.074 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:06.216 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:06.216 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern1450004795874166531.jpg
2020-06-02 14:56:06.326 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:06.378 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:06.480 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:06.481 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern5290574769884377861.jpg
2020-06-02 14:56:06.834 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:06.889 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:07.119 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:07.119 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern6440205106495920952.jpg
2020-06-02 14:56:07.338 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:07.390 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:07.623 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:07.624 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern8025689113357117775.jpg
2020-06-02 14:56:07.749 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:07.801 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:07.950 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:07.951 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern808029410424245437.jpg
2020-06-02 14:56:08.039 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:08.089 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:08.227 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:08.228 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern7867630575566716372.jpg
2020-06-02 14:56:08.310 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:08.360 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:08.457 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:08.458 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern6551769209319973511.jpg
2020-06-02 14:56:08.527 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:08.579 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:08.674 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:08.675 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern4673478253615136755.jpg
2020-06-02 14:56:08.767 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:08.817 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:08.915 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:08.916 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern3536522332964020343.jpg
2020-06-02 14:56:09.013 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:09.076 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:09.126 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:09.127 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern8899694859352869887.jpg
2020-06-02 14:56:09.482 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:09.534 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:09.645 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:09.646 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern549860799337132319.jpg
2020-06-02 14:56:09.713 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:09.764 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:10.098 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:10.099 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern1539792095262121733.jpg
2020-06-02 14:56:10.208 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:10.260 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:10.400 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:10.401 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern1874214464925587649.jpg
2020-06-02 14:56:10.491 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:10.553 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:10.696 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:10.696 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern8754687124812200842.jpg
2020-06-02 14:56:10.774 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:10.823 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:10.921 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
2020-06-02 14:56:10.922 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 临时文件创建成功=/private/var/folders/_f/py82n0h112z98pd38vm9yqqm0000gn/T/pattern911323139860591573.jpg
2020-06-02 14:56:10.992 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 图书信息添加成功
2020-06-02 14:56:11.043 [main] INFO  c.n.o.y.read.cp.impl.ZhongShiToNxstoryServiceImpl - 这本书没有被抓取过
2020-06-02 14:56:11.414 [main] INFO  com.nine.one.yuedu.read.utils.FileOptionUtil - 后缀是:.jpg
